,,,,,,,,,,,,,,,,,,,,,QT 2000 MPN,,QT-51 WELL MPN,
,,,,,,Human,,Birds,,Dog,Muskrat,Ruminants,Acrobacter,Salmonella,Campylobacter,Enteroccocus ,STX1,STX2,Culture Arco,,TC Colilert ,EC Colilert,Enterolert,10 mL FC
,,,,,,HF183,HumM2,CGO1,LeeSg,Dog3,MuBac,Rum2bac,Abutz hsp60,InvA,VD16S,Calibrator ,Shigatoxin 1,Shigatoxin 2,,,total coliforms,E. Coli,,thermotolerant colifroms
Date Sampled,Week ,Pond,Location,Sample ID,Rainfall,Copies per 100 ml,,,,,,,,,,Cell Eqivalents (CCEs),,,,,,,,fecal coliforms
,,Inverness,Outfall WP26B,50269,,not detected,not detected,not detected,3294,not detected,not detected,not detected,not detected,not detected,not detected,1030,Yes Ct 31,No,,,more than 2419.6,40,4,90
,,Inverness,Outfalls/Inlet,50270,,not detected,not detected,not detected,not detected,not detected,#VALUE!,not detected,not detected,not detected,not detected,695,No,No,,,more than 2419.6,47,11,40
,,inverness,Outfall WP26D,50271,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,1953,No,No,,,more than 2419.6,86,34,90
,,Inverness,outfall WP26C,50272,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,2707,No,No,,,more than 2419.6,67,18,30
42942,,Inverness,Outfalls/Inlet,51059,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,4548,not detected,not detected,4470,No,No,,,more than 2419.6,66,41,30
26-Jul,,Country Hills,Outfall WP31E,51060,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,770,No,No,,,more than 2419.6,21,12,30
,,Inverness,Outfall Wp26C,51061,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,2972,No,No,,,more than 2419.6,30,41,66
,,McCall Lake ,Inlet PR60,51062,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,9114,not detected,not detected,9020,No,No,,,1986,3,10,20
,,Inverness,Outfall WP26B,51063,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,617,No,No,,,more than 2419.6,50,4,30
,,McCall Lake,Outfall ML1,51064,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,409,No,No,,,1414,<1,<1,10
,,Inverness,Outfall WP26D,51065,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,2703,No,No,,,more than 2419.6,27,21,40
,,McCall Lake,Inlet 3/4,51066,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,inhibited,No,No,,,1986,112,4,110
,,Inverness,Inlet WP31B,51067,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,818,No,No,,,more than 2419.6,86,27,150
,,McCall Lake,Outfall ML2,51068,,9090,22182,not detected,DNQ,not detected,not detected,not detected,3114,not detected,not detected,10087,No,No,,,more than 2419.6,411,>201,520
,,Country Hills,Outfall WP31D,51069,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,1776,No,No,,,more than 2419.6,20,8,20
,,Country Hills,Outfall WP31A,51070,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,269,No,No,,,more than 2419.6,2,3,<10
,,Country Hills,Outfall WP31C,51071,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,1401,No,No,,,more than 2419.6,86,101,90
,,,,blank ,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,Not detected,,,,,,,,
,,,,51066 1:5,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,to be run,Not Tested,Not Tested ,,,,,,
,,,,51066 1:25,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,to be run,Not Tested,Not Tested,,,total coliforms,E. Coli,,thermotolerant colifroms
Week 13,,Country Hills,Inlet WP31B,52246,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,13080,not detected,not detected,130,No,No,,,more than 2419.6,16,6,3
42947,,Country Hills,Outfall WP31A,52247,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,80,No,No,,,more than 2419.6,24,6,<10
31-Jul,,Country Hills,Outfall WP31E,52248,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,307,No,No,,,more than 2419.6,70,19,80
,,Country Hills,Outfall WP31D,52249,,5478,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,429,No,No,,,more than 2419.6,20,5,10
,,Country Hills,Outfall WP31C,52250,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,417,No,No,,,more than 2419.6,93,66,190
,,McCall Lake,Outfall ML2,52251,,46925.4,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,4040,No,No,,,more than 2419.6,116,5,380
,,McCall Lake,Inlet PR60,52252,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,6840,not detected,not detected,1665,No,No,,,more than 2419.6,16,9,20
,,McCall Lake,Outfall ML1,52253,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,250,No,No,,,1986,3,2,10
,,McCall Lake,Inlet 3/4,52254,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,2013,No,No,,,more than 2419.6,10,5,<10
,,Inverness,Outfall WP26B,52255,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,577,No,No,,,more than 2419.6,3,6,40
,,Inverness,Outfalls/inlet,52256,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,4860,not detected,not detected,345,No,No,,,more than 2419.6,23,14,50
,,Inverness,Outfall WP26D,52257,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,266,No,No,,,more than 2419.6,13,10,<10
,,Inverness,Outfall WP26C,52258,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,536,No,No,,,more than 2419.6,17,5,10
August 2nd,,Country Hills,Inlet WP31B,53043,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,149,No,No,,,more than 2419.6,40,6,30
,,Country Hills,Outfall WP31A,53044,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,223,No,No,,,more than 2419.6,52,5,60
,,Country Hills,Outfall WP31E,53045,,4353,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,377,No,No,,,more than 2419.6,75,32,90
,,Country Hills,Outfall WP31D,53046,,4287,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,1125,No,No,,,more than 2419.6,119,19,100
,,Country Hills,Outfall WP31C,53047,,not detected,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,1293,No,No,,,more than 2419.6,192,165,260
,,McCall Lake,Outfall ML2,53048,,11121.6,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,11486,No,No,,,more than 2419.6,411,>201,600
,,McCall Lake,Inlet PR60,53049,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,158,No,No,,,more than 2419.6,23,21,10
,,McCall Lake,Outfall ML1,53050,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,668,No,No,,,more than 2419.6,47,11,10
,,McCall Lake,Inlet 3/4,53051,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,7440,not detected,not detected,417,No,No,,,more than 2419.6,19,31,10
,,Inverness,Outfall Wp26B,53052,,5482.8,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,533,No,No,,,more than 2419.6,16,6,30
,,Inverness,Outfall/inlet,53053,,DNQ,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,DNQ,588,No,No,,,more than 2419.6,17,24,10
,,Inverness,Outfall Wp26D,53054,,DNQ,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,218,No,No,,,more than 2419.6,9,1,<10
,,Inverness,Outfall WP26C,53055,,2386.8,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,280,No,No,,,more than 2419.6,4,<1,30
Week 14,,County Hills,Inlet Wp31B,54204,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,78,No,No,,,more than 2419.6,21,2,30
42954,,Country Hills,Outfall Wp31A,54205,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,57,No,No,,,more than 2419.6,13,19,20
7-Aug,,County Hills,Outfall WP31e,45206,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,829,No,No,,,more than 2419.6,80,78,60
,,Country Hills,Outfall WP31D,54207,,50652,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,242,No,No,,,more than 2419.6,91,48,90
,,Country HILls,Outfall WP31C,54208,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,968,No,No,,,more than 2419.6,387,>201,340
,,McCall Lake,Outfall ML2,54209,,DNQ,not detected,not detected,14280,not detected,not detected,not detected,19247.4,DNQ,not detected,39746,Yes CT 30,No,,,more than 2419.6,more than 2419.6,>201,>600
,,McCall Lake,Inlet PR60,54210,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,26490.6,not detected,not detected,182,No,No,,,1986,12,34,20
,,McCall Lake,Outfall ML1,54211,,not detected,not detected,not detected,8952,not detected,not detected,not detected,5422.8,not detected,DNQ,1025,No,No,,,more than 2419.6,387,>201,>600
,,McCall Lake,Inlet 3/4,54212,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,173,No,No,,,more than 2419.6,30,36,40
,,Inverness,Outfall WP26B,54213,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,302,No,No,,,more than 2419.6,140,>201,170
,,Inverness,Outfalls/inlet,54214,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,782,No,No,,,more than 2419.6,115,>201,110
,,Inverness,Outfall WP26D,54215,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,552,No,No,,,more than 2419.6,12,48,10
,,Inverness,Outfall Wp26C,54216,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,2291,No,No,,,more than 2419.6,66,>201,280
42956,,Country Hills,Inlet WP31B,54790,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,45,No,No,,,more than 2419.6,10,4,40
9-Aug,,Country Hills,Outfall WP31A,54791,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,20,No,No,,,more than 2419.6,13,4,<10
,,Country Hils,Outfall Wp31E,54792,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,44,No,No,,,more than 2419.6,22,3,20
,,Country Hills,Outfall Wp31D,54793,,5120.4,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,197,No,No,,,more than 2419.6,66,165,60
,,Country Hills,Outfall WP31C,54794,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,130,No,No,,,more than 2419.6,53,118,40
,,McCall Lake,Outfall ML2,54795,,4284.6,DNQ,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,353,No,No,,,more than 2419.6,122,>201,220
,,McCall Lake,Inlet PR60,54796,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,2743.2,not detected,not detected,134,No,No,,,more than 2419.6,3,10,3
,,McCall Lake,Outfall ML1,54797,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,35,No,No,,,more than 2419.6,1,11,10
,,McCall Lake,Inlet 3/4,54798,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,198,Yes CT 32,yes - ct 36,,,more than 2419.6,31,10,30
,,Inverness,Outfall Wp26B,54799,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,98,No,yes - ct 36,,,1120,5,43,<10
,,Inverness,Outfalls/inlet,54800,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,13284,not detected,not detected,2369,No,yes - ct 36,,,more than 2419.6,66,95,60
,,Inverness,outfall Wp26D,54781,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,902,No,No,,,more than 2419.6,39,74,10
,,INverness,Outfall WP26C,54782,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,675,yes CT 38,No,,,more than 2419.6,50,6,80
August 14th,Week 15,Country Hills,Inlet WP31B,56050,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,92,No,No,,,more than 2419.6,65,89,130
,,Country Hills,Outfall Wp31A,56051,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,345,Yes CT 36,No,,,more than 2419.6,387,>201,390
,,Country Hills,Outfall Wp31E,56052,,3114,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,836,No,No,,,more than 2419.6,1300,>201,>600
,,Country Hills,Outfall WP31C,56053,,DNQ,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,DNQ,764,Yes CT 32,No,,,more than 2419.6,816,>201,>600
,,Country Hills,Outfall WP31D,56054,,18570,7530,not detected,not detected,not detected,not detected,not detected,4416,not detected,DNQ,1070,No,No,,,More than 2419.6,1203,>201,>600
,,McCall Lake,Inlet  3/4,56055,,1854,not detected,not detected,34380,2304,not detected,not detected,5850,not detected,DNQ,4650,No,Yes CT 30,,,more than 2419.6,1553,>201,>600
,,McCall Lake,Inlet PR60,56056,,2316,not detected,not detected,13320,not detected,not detected,not detected,7464,not detected,DNQ,18089,No,No,,,more than 2419.6,more than 2419.6,>201,>600
,,McCall Lake,Outfall ML2,56057,,DNQ,not detected,not detected,3470.4,not detected,not detected,not detected,DNQ,not detected,not detected,1070,No,No,,,more than 2419.6,1553,>201,>600
,,McCall Lake,Outfall ML1,56058,,DNQ,not detected,not detected,7353,not detected,not detected,not detected,12414,not detected,not detected,6590,No,Yes CT 29,,,more than 2419.6,more than 2419.6,>201,>600
,,Inverness,Outfalls/inlet,56059,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,45186,not detected,not detected,12078,No,No,,,more than 2419.6,45,101,50
,,Inverness,Outfall Wp26C,56060,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,935,No,No,,,more than 2419.6,15,45,10
,,Inverness,Outfall WP26D,56061,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,1310,No,No,,,more than 2419.6,26,24,40
,,Inverness,Outfall Wp26D,56062,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,186,No,No,,,more than 2419.6,6,8,30
August 16th,,Country Hills,Inlet WP31B,56828,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,30,No,No,,,more than 2419.6,10,3,10
,,Country Hills,Outfall Wp31A,56829,,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,19,No,No,,,more than 2419.6,28,6,20
,,Country Hills,Outfall Wp31E,56830,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,228,No,No,,,more than 2419.6,328,>201,380
,,Country Hills,Outfall Wp31D,56831,,4080,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,109,No,No,,,more than 2419.6,56,36,120
,,Country Hills,Outfall WP31C,56832,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,95,No,No,,,more than 2419.6,37,95,60
,,McCall Lake,Outfall ML2,56833,,25866,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,243,No,No,,,more than 2419.6,167,>201,250
,,McCall Lake,Inlet PR60,56834,,DNQ,not detected,not detected,DNQ,not detected,not detected,not detected,7206,not detected,not detected,1715,yes ct 36,No,,,1986,53,22,110
,,McCall Lake,Outfall ML1,56835,,DNQ,not detected,not detected,DNQ,not detected,not detected,not detected,DNQ,not detected,not detected,1225,No,No,,,more than 2419.6,78,56,220
,,Mccall lake,inlet 3/4,56836,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,2928,not detected,not detected,625,yes ct 35,No,,,more than 2419.6,49,12,120
,,inverness,outall wp26B,56837,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,417,No,No,,,1553,15,29,10
,,inverness,outfalls inlet,56838,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,4560,not detected,not detected,390,No,No,,,727,11,31,10
,,inverness,outfall wp26d,56839,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,213,No,No,,,1986,88,10,60
,,inverness,outfall wp26C,56840,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,390,yes Ct 34,No,,,2420,11,15,50
,Week 16,,,,,,,,,,,,,,,,No,No,,,,,,
August 21st,,Country Hills,Outfall WP31D,58007,,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,2646,not detected,not detected,132,No,No,,,more than 2419.6,145,9,200
,,Country Hillls,Outfall WP31A,58008,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,80,no,No,,,more than 2419.6,19,9,19
,,country hills,Outfall WP31C,58009,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,54,yes CT 37,No,,,more than 2419.6,24,12,10
,,Country Hills,Inlet WP31B,58010,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,75,no,No,,,more than 2419.6,24,6,70
,,Country Hills,Outfall Wp31E,58011,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,270,no,No,,,more than 2419.6,34,16,40
,,Inverness,outfall Wp26D,58012,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,61,yes CT 34,No,,,more than 2419.6,5,9,<10
,,Inverness,Outfall WP26B,58013,,not detected,not detected,not detected,not detected,not detected,2388,not detected,not detected,not detected,not detected,20,no,No,,,1553,7,3,<10
,,Inverness,Outfall Wp26C,58014,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,113,no,No,,,1300,1,4,20
,,Inverness,Outfalls/inlet,58015,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,5550,not detected,not detected,169,no,No,,,727,15,15,30
,,McCall Lake,Outfall ML1,58016,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,120,no,No,,,649,1,0,<10
,,McCall Lake,Inlet 3/4,58017,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,147,no,No,,,1553,16,145,20
,,McCall Lake,Inlet PR60,58018,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,138,no,No,Positive,no,866,4,4,<10
,,McCall Lake,Outfall ML2,58019,,169194,3066,not detected,not detected,2058,not detected,not detected,4482,not detected,not detected,1556,no,No,Positive,both,more than 2419.6,152,>201,210
August 23rd,,McCall Lake,Inlet PR60,59034,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,54,no,No,Positive,no,1300,7,2,10
,,McCall Lake,Outfall ML2,59035,,41040,2166,not detected,not detected,not detected,not detected,not detected,4986,not detected,not detected,469,no,No,Positive,both,more than 2419.6,157,>201,300
,,Country Hills,Inlet WP31B,59036,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,98,no,No,Positive,both,1733,18,4,20
,,McCall Lake,Ilet 3/4,59037,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,433,no,No,,,more than 2419.6,45,32,20
,,Country Hills,Outfall WP31A,59038,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,36,no,No,,,more than 2419.6,7,4,20
,,Inverness,Outfall WP26B,59039,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,67,no,No,,,1414,2,1,<10
,,Inverness,Outfall WP26C,59040,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,338,no,No,,,1986,13,4,<10
,,McCall Lake,Outfall ML1,59041,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,23,no,No,positive,no,579,<1,5,10
,,Country Hills,Outfall WP31E,59042,,6996,not detected,not detected,not detected,not detected,not detected,not detected,9342,not detected,not detected,405,no,No,,,more than 2419.6,77,78,40
,,Inverness,Outfalls/inlet,59043,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,530,no,No,,,more than 2419.6,14,9,20
,,Country Hills,Outfall WP31D,59044,,2748,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,221,no,No,,,more than 2419.6,73,24,80
,,Country Hills,Outfall WP31C,59045,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,120,no,No,,,more than 2419.6,23,36,10
,,Inverness,Outfall WP26D,59046,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,289,no,No,,,more than 2419.6,5,16,<10
,,,,,,,,,,,,,,,,,no,No,,,,,,
August 28th,Week 17,Inverness,Outfall Wp26C,59971,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,222,no,No,,,more than 2419.6,38,3,<10
,,Inverness,Outfall Wp26D,59972,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,148,no,No,,,more than 2149.6,8,<1,10
,,Inverness,Outfalls/inlet,59973,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,914,no,No,,,more than 2149.6,19,9,10
,,Inverness,Outfall Wp26B,59974,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,24,no,No,,,more than 2149.6,<1,2,<10
,,McCall Lake,Inlet 3/4,59975,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,32,no,No,,,649,29,2,70
,,McCall Lake,Outfall ML1,59976,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,148,no,No,,,649,58,22,60
,,McCall Lake,Inlet PR60,59977,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,26,no,No,Positive,not,770,1,1,10
,,McCall Lake,Outfall ML2,59978,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,499,no,No,Positive,not,more than 2149.6,240,201,240
,,Country Hills,Outfall WP31C,59979,,4434,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,13693574555535000000000000000000000000000000000000000,no,No,,,1733,8,9,30
,,Country Hills,Outfall WP31D,59980,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,2073,not detected,not detected,51,no,No,,,more than 2149.6,22,4,20
,,Country Hills,Outfall Wp31E,59981,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,3930,not detected,not detected,62,no,No,,,more than 2149.6,70,6,60
,,Country Hills,Outfall WP31A,59982,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,3144.6,not detected,not detected,66,no,No,,,1986,19,18,20
,,Country Hills,inlet WP31B,59983,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,15,no,No,,,more than 2149.6,28,14,10
August 30th,,Inverness,Outfall WP26B,60633,,not detected,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,182,no,No,,,more than 2149.6,4,2,<10
,,Inverness,Outfall WP26D,60634,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,182,no,No,,,more than 2149.6,2,3,<10
,,Inverness,Outfall WP26C,60635,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,238,no,No,,,more than 2149.6,50,41,20
,,Inverness,Outfalls/inlet,60636,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,533,no,No,,,more than 2149.6,4,9,30
,,McCall Lake,Outfall ML1,60637,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,194,no,No,Positive,yes,1986,9,2,20
,,McCall Lake,Inlet 3/4,60638,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,99,no,No,positive,no,1120,4,2,<10
,,McCall Lake,Outfall ML2,60639,,114102,6054,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,182,no,No,positive,no,more than 2149.6,179,>201,420
,,McCall Lake,Inlet PR60,60640,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,113,Yes CT 29,No,positive,no,1120,2,2,<10
,,Country Hills,Outfall Wp31D,60641,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,6319.8,not detected,not detected,106,Yes CT 29,No,,,more than 2149.6,126,145,160
,,Country Hills,Inlet WP31B,60642,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,4767.6,not detected,not detected,356,Yes CT 38,No,,,1203,20,5,40
,,Country Hills,Outfall Wp31A,60643,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,2394,not detected,not detected,106,No,No,,,1553,6,11,<10
,,Country Hills,Outfall Wp31C,60644,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,54,No,No,,,more than 2149.6,69,56,60
,,Country Hills,Outfall WP31E,60645,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,5117.4,not detected,not detected,99,No,No,,,more than 2149.6,20,6,40
42982,Week 18,McCall Lake,Inlet PR60,61812,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,197,No,No,positive,no,1986,1,5,<10
,,Inverness,Outfall Wp26B,61813,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,94,No,No,,,more than 2149.6,2,5,<10
,,Country Hills,Outfall WP31D,61814,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,1981.2,not detected,not detected,441,No,No,,,more than 2149.6,15,6,30
,,Country Hills,Inlet WP31B,61815,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,123,No,No,,,1733,11,1,<10
,,Country Hills,Outfall WP31C,61816,,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,11935,No,No,,,more than 2149.6,37,59,>600
,,Country Hills,Outfall WP31A,61817,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,45,No,No,,,1986,1,2,<10
,,McCall Lake,Inlet 3/4,61818,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,72,No,No,,,more than 2149.6,7,4,10
,,Inverness,Outfall WP26D,61819,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,150,No,No,,,more than 2149.6,2,6,<10
,,Country Hills,Outfall Wp31E,61820,,not detected,not detected,not detected,DNQ,not detected,not detected,not detected,2796,not detected,not detected,63,No,No,,,more than 2149.6,74,14,60
,,McCall Lake,Outfall ML1,61821,,not detected,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,123,No,No,positive,no,more than 2149.6,3,66,<10
,,McCall Lake,Outfall ML2,61822,,2736,DNQ,not detected,not detected,not detected,not detected,not detected,58464,not detected,not detected,504,No,No,positive,yes,more than 2149.6,51,53,60
